;Unnamed: 0;anno;provincia;comune;giorno;organo_di_rilevazione;localizzazione_incidente;denominazione_della_strada;tronco_di_strada_o_autostrada;tipo_di_strada;pavimentazione;intersezione_o_non_interse3;fondo_stradale;segnaletica;condizioni_meteorologiche;natura_incidente;tipo_veicolo_a;tipo_veicoli__b_;tipo_veicolo__c_;veicolo__a____circostanze_10;veicolo__a____circostanze_11;veicolo__b____circostanze_13;veicolo__b____circostanze_14;veicolo__a___anno_immatric18;immatricolazione_veicolo__b_;immatricolazione_veicolo__c_;veicolo__a___et__conducente;veicolo__a___sesso_conducente;veicolo__a___esito_conducente;veicolo__a___patente_condu29;veicolo__a___anno_rilascio30;veicolo__a___passeggeri_an35;veicolo__a___et__passegger36;veicolo__a___sesso_passegg37;veicolo__a___esito_passegg38;veicolo__a___et__passegger39;veicolo__a___sesso_passegg40;veicolo__a___esito_passegg41;veicolo__a___et__passegger42;veicolo__a___sesso_passegg43;veicolo__a___esito_passegg44;veicolo__a___et__passegger45;veicolo__a___sesso_passegg46;veicolo__a___altri_passegg47;veicolo__a___altri_passegg48;veicolo__a___altri_passegg49;veicolo__a___altri_passegg50;veicolo__b___et__conducente;veicolo__b___sesso_conducente;veicolo__b___esito_conducente;veicolo__b___patente_condu51;veicolo__b___anno_rilascio52;veicolo__b___passeggeri_an57;veicolo__b___et__passegger58;veicolo__b___sesso_passegg59;veicolo__b___esito_passegg60;veicolo__b___et__passegger61;veicolo__b___sesso_passegg62;veicolo__b___esito_passegg63;veicolo__b___et__passegger64;veicolo__b___sesso_passegg65;veicolo__b___esito_passegg66;veicolo__b___et__passegger67;veicolo__b___sesso_passegg68;veicolo__b___altri_passegg69;veicolo__b___altri_passegg70;veicolo__b___altri_passegg71;veicolo__b___altri_passegg72;veicolo__c___et__conducente;veicolo__c___sesso_conducente;veicolo__c___esito_conducente;veicolo__c___patente_condu73;veicolo__c___anno_rilascio74;veicolo__c___passeggeri_an79;veicolo__c___et__passegger80;veicolo__c___sesso_passegg81;veicolo__c___esito_passegg82;veicolo__c___et__passegger83;veicolo__c___sesso_passegg84;veicolo__c___esito_passegg85;veicolo__c___et__passegger86;veicolo__c___sesso_passegg87;veicolo__c___esito_passegg88;veicolo__c___et__passegger89;veicolo__c___sesso_passegg90;veicolo__c___altri_passegg91;veicolo__c___altri_passegg92;veicolo__c___altri_passegg93;veicolo__c___altri_passegg94;pedone_morto_1__sesso;pedone_morto_1__et_;pedone_ferito_1__sesso;pedone_ferito_1__et_;pedone_morto_2__sesso;pedone_morto_2__et_;pedone_ferito_2__sesso;pedone_ferito_2__et_;pedone_morto_3__sesso;pedone_morto_3__et_;pedone_ferito_3__sesso;pedone_ferito_3__et_;pedone_morto_4__sesso;pedone_morto_4__et_;pedone_ferito_4__sesso;pedone_ferito_4__et_;altri_veicoli_coinvolti;morti_maschi_coinvolti_su_95;morti_femmine_coinvolti_su96;feriti_maschi_coinvolti_su97;feriti_femmine_coinvolti_s98;morti_entro_24_ore;morti_entro_30_giorni;feriti;descrizione_strada;Ora;chilometri;ettometrica;trimestre;Long;Lat
1251;101509;16;15;146;7;4;1;   ;12;3;1;4;1;4;1;2;1;03;  ;11;  ;01;  ;2013       ;2016       ;           ;18-29;2;2;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;55-64;1;2;2;(<=1976]   ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;2;corso di Porta Vittoria incrocio via Sforza Francesco    ;22;0;0;4;9,1980563;45,4624693
1252;101510;16;15;146;1;4;1;   ;12;2;1;7;1;4;1;1;1;14;  ;20;  ;35;  ;2009       ;           ;           ;45-54;1;1;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;18-29;1;2;7;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;via Colico, palo luce 8                                  ;9;0;0;4;9,162403699999999;45,4997522
1253;101511;16;15;146;1;4;1;   ;12;1;1;4;1;4;1;3;16;01;  ;06;  ;01;  ;2012       ;2010       ;           ;55-64;1;2;2;(1996,2001]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;18-29;1;1;2;(2006,2011]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;piazza Trento incrocio viale Isonzo                      ;11;0;0;4;9,201498299999999;45,4465262
1254;101512;16;15;146;1;4;1;   ;12;2;1;7;2;4;3;10;16;  ;  ;71;  ;70;  ;2016       ;           ;           ;30-44;1;2;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;via Carducci Giosue, 12                                  ;17;0;0;4;9,1752745;45,4656499
1255;101513;16;15;146;1;4;1;   ;12;2;1;3;1;4;1;2;1;01;  ;06;  ;01;  ;2009       ;2007       ;           ;65+  ;1;1;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;55-64;1;1;2;(2011,2016];2;65+  ;4; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;via Rosales Gaspare incrocio via De Cristoforis Carlo    ;18;0;0;4;9,1885265;45,4820113
1256;101514;16;15;146;1;4;1;   ;12;2;1;3;2;4;1;5;16;  ;  ;49;  ;53;  ;2015       ;           ;           ;30-44;2;1;2;(1996,2001]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ;4;45-54; ;     ;3;6-9  ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;2;via Sardegna incrocio via Trieste                        ;19;0;0;4;9,1521826;45,4631941
1257;101515;16;15;146;2;4;1;   ;12;3;1;4;1;4;1;2;1;01;  ;02;  ;02;  ;(2001,2006];(2001,2006];           ;30-44;2;2;2;(2006,2011]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;30-44;2;2;2;(1996,2001]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;2;via Sforza Francesco incrocio corso di Porta Vittoria    ;8;0;0;4;9,1980563;45,4624693
1258;101516;16;15;146;2;4;1;   ;12;2;1;7;1;4;1;5;1;  ;  ;49;  ;53;  ;           ;           ;           ;45-54;1;1;2;(1991,1996]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ;3;55-64; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;via Cagliero Giovanni, 10                                ;9;0;0;4;9,2045472;45,4953268
1259;101517;16;15;146;2;4;1;   ;12;2;1;7;1;4;1;4;1;01;  ;22;  ;20;  ;2016       ;(2001,2006];           ;45-54;1;1;2;(2001,2006]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;65+  ;1;1;2;(2011,2016]; ;     ; ;2;6-9  ;4;2;0-5  ;3; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;2;via Quarenghi Giacomo, 14                                ;17;0;0;4;9,1193382;45,4947589
1260;101518;16;15;146;3;4;1;   ;12;3;1;4;1;4;1;6;1;01;  ;61;  ;61;  ;           ;2009       ;           ;18-29;1;1;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;18-29;1;2;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;via Bisceglie incrocio via privata Bensi Giovanni        ;1;0;0;4;9,1190562;45,4466944
1261;101519;16;15;146;3;4;1;   ;12;1;1;7;2;4;3;10;16;  ;  ;70;  ;70;  ;2011       ;           ;           ;30-44;1;2;4;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;via Fratelli Castiglioni in prossimita di VIALE LUIGI STU;15;0;0;4;9,188915999999999;45,4841572
1262;101520;16;15;146;4;4;1;   ;12;2;1;1;1;4;1;2;1;01;  ;00;  ;00;  ;(2001,2006];(2001,2006];           ;45-54;1;2;2;(1996,2001];2;30-44;4; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;18-29;1;1;2;(2011,2016];2;18-29;4; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;3;via Porpora Nicola incrocio viale Lombardia              ;13;0;0;4;9,223558;45,4860246
1263;101521;16;15;146;4;4;1;   ;12;4;1;4;1;4;1;2;8;16;  ;02;  ;01;  ;2016       ;2009       ;           ;55-64;1;1;2;(1986,1991]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;45-54;1;2;2;(1996,2001]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;viale Stelvio incrocio piazza Spotorno                   ;16;0;0;4;9,1876661;45,4938604
1264;101522;16;15;146;4;4;1;   ;12;2;1;4;1;4;1;2;16;01;  ;00;  ;00;  ;2010       ;2011       ;           ;65+  ;1;2;2;(2006,2011]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;18-29;1;1;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;corso Buenos Aires incrocio via Boscovich Ruggero        ;17;0;0;4;9,2095892;45,4790049
1265;101523;16;15;146;5;4;1;   ;12;1;1;3;1;4;1;5;1;  ;  ;40;  ;50;  ;2009       ;           ;           ;18-29;2;1;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ;3;65+  ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;piazza Prealpi incrocio via Michelino da Besozzo         ;8;0;0;4;9,1523705;45,49460560000001
1266;101524;16;15;146;5;4;1;   ;12;3;1;7;1;2;1;2;16;01;  ;36;  ;29;  ;2008       ;(2001,2006];           ;30-44;1;2;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;18-29;1;1;2;(2006,2011]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;piazzale Lotto Lorenzo, palo luce 23                     ;8;0;0;4;9,1431433;45,47979309999999
1267;101525;16;15;146;5;4;1;   ;12;4;1;4;1;4;1;10;16;  ;  ;00;  ;00;  ;2014       ;           ;           ;30-44;1;2;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;viale Corsica incrocio viale Campania                    ;9;0;0;4;9,223661;45,4622109
1268;101526;16;15;146;5;4;1;   ;12;3;1;1;1;4;1;2;1;16;  ;05;  ;01;  ;2014       ;2008       ;           ;55-64;1;1;2;(<=1976]   ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;30-44;1;2;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;corso Plebisciti incrocio via Compagnoni Giuseppe        ;13;0;0;4;9,221447999999999;45,46812569999999
1269;101527;16;15;146;5;4;1;   ;12;3;1;4;1;4;1;4;5;01;  ;06;  ;01;  ;2015       ;(2001,2006];           ;45-54;1;1;5;(2011,2016]; ;     ; ;2;65+  ;4;2;65+  ;4;2;10-14;3;0;0;0;1;65+  ;1;1;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;4;Via Sempione incrocio via Losanna                        ;18;0;0;4;9,161427999999999;45,4845103
1270;101528;16;15;146;5;4;1;   ;12;3;1;7;1;4;1;4;1;01;  ;23;  ;20;  ;(2001,2006];2008       ;           ;30-44;1;2;2;(2006,2011]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;45-54;1;1;2;(1986,1991];2;30-44;4; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;2;viale Serra Renato, palo luce 31                         ;19;0;0;4;9,1467934;45,4868294
1271;101529;16;15;146;5;4;1;   ;12;3;1;4;1;4;1;5;8;  ;  ;40;  ;55;  ;(2001,2006];           ;           ;30-44;1;1;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ;3;15-17; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;via Giovanni da Cermenate incrocio via Montegani Ludovico;21;0;0;4;9,1782826;45,4374151
1272;101530;16;15;146;6;4;1;   ;12;3;1;3;1;4;1;2;1;01;  ;06;  ;01;  ;2010       ;2012       ;           ;18-29;2;1;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;45-54;1;1;2;(2011,2016]; ;     ; ;2;10-14;4; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;via Sciesa Amatore incrocio via Spartaco                 ;1;0;0;4;9,2090721;45,4590948
1273;101531;16;15;146;6;4;1;   ;12;2;1;4;2;4;1;2;1;01;  ;01;  ;05;  ;2012       ;2013       ;           ;18-29;1;1;2;(2006,2011]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;18-29;1;2;2;(2006,2011];2;18-29;3; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;2;cavalcavia Buccari incrocio via Amadeo Giovanni Antonio  ;2;0;0;4;9,2402924;45,4708912
1274;101532;16;15;146;6;4;1;   ;12;3;1;7;1;4;1;2;1;16;  ;00;  ;00;  ;2013       ;(2001,2006];           ;30-44;2;1;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;30-44;2;2;2;(1991,1996]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;viale Brenta, 24                                         ;12;0;0;4;9,2171632;45,4416254
1275;101533;16;15;146;6;4;1;   ;12;4;1;7;1;4;1;4;16;01;  ;22;  ;21;  ;(2001,2006];2009       ;           ;18-29;1;2;8;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;18-29;1;1;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;via della Chiesa Rossa, 33                               ;12;0;0;4;9,1740876;45,4330592
1276;101534;16;15;146;6;4;1;   ;12;1;1;7;1;4;1;6;17;01;  ;60;  ;62;  ;2012       ;2008       ;           ;30-44;1;2;2;(1991,1996]; ;     ; ;2;30-44;4; ;     ; ; ;     ; ;0;0;0;0;30-44;2;1;2;(2001,2006]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;2;via Volta Alessandro in prossimita del P.R.F. N. 13 1    ;13;0;0;4;9,183146599999999;45,4802809
1277;101535;16;15;146;6;4;1;   ;12;1;1;3;1;4;1;3;16;01;  ;06;  ;01;  ;2008       ;2014       ;           ;55-64;1;2;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;45-54;1;1;2;(1996,2001]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;via Hajech Camillo incrocio via Marcona                  ;16;0;0;4;9,218431299999999;45,4640668
1278;101536;16;15;146;7;4;1;   ;12;4;1;1;1;4;1;2;1;16;  ;01;  ;08;  ;2008       ;(2001,2006];           ;30-44;1;1;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;18-29;2;2;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;viale Troya Carlo incrocio via Savona                    ;3;0;0;4;9,1550459;45,4512748
1279;101537;16;15;146;7;4;1;   ;12;2;1;7;2;4;3;10;17;  ;  ;70;  ;72;  ;2012       ;           ;           ;45-54;1;2;2;(2011,2016]; ;     ; ;2;45-54;4; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;2;foro Buonaparte, palo luce 63                            ;10;0;0;4;9,182342199999999;45,47153489999999
1280;101538;16;15;146;7;4;1;   ;12;2;1;5;2;1;3;6;5;01;  ;64;  ;62;  ;           ;2014       ;           ;55-64;1;1;5;(<=1976]   ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;30-44;2;2;2;(2011,2016];2;30-44;4; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;2;corso di Porta Romana incrocio via Orti                  ;15;0;0;4;9,198127;45,4546535
1281;101539;16;15;146;7;4;1;   ;12;1;1;8;2;4;3;2;1;01;  ;21;  ;20;  ;(2001,2006];           ;           ;18-29;2;2;2;(2006,2011];2;18-29;4; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;30-44;1;2;2;(2001,2006];2;30-44;4; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;4;cavalcavia Ghisallo prossimita torre faro 86             ;16;0;0;4;9,1305268;45,49833040000001
1282;101540;16;15;146;7;4;8;000;12;1;1;7;2;4;1;5;6;  ;  ;00;  ;00;  ;2009       ;           ;           ;30-44;1;1;5;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ;3;65+  ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;carreggiata Aereoporto Linate (arrivi) in corrispondenza ;20;0;0;4;9,276308;45,452176
1283;101541;16;15;146;7;4;1;   ;12;2;1;3;2;4;3;2;1;01;  ;10;  ;01;  ;(2001,2006];(2001,2006];           ;18-29;1;1;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;18-29;1;2;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;largo S.Valentino incrocio via Sammartini Giovanni Battis;21;0;0;4;9,2130861;45,4965387
1284;101542;16;15;146;1;4;1;   ;12;2;1;7;2;4;3;6;17;01;  ;61;  ;61;  ;           ;2011       ;           ;30-44;1;2;2;(2011,2016]; ;     ; ;2;18-29;4; ;     ; ; ;     ; ;0;0;0;0;65+  ;1;1;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;2;via Val d'Intelvi, palo luce 11                          ;8;0;0;4;9,0874407;45,46077
1285;101543;16;15;146;1;4;1;   ;12;2;1;7;2;3;1;6;1;01;  ;60;  ;62;  ;           ;           ;           ;18-29;1;1;2;(2006,2011]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;30-44;2;2;2;(2001,2006]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;via Padova, 344                                          ;9;0;0;4;9,2545953;45,51112089999999
1286;101544;16;15;146;1;4;1;   ;12;2;1;4;2;4;1;2;1;14;  ;01;  ;17;  ;2010       ;           ;           ;30-44;1;1;2;(2001,2006]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;55-64;1;2;7;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;via Farini Carlo incrocio via Ferrari Giuseppe           ;10;0;0;4;9,1821787;45,485794
1287;101545;16;15;146;1;4;1;   ;12;2;1;7;2;4;1;3;16;01;  ;20;  ;23;  ;(2001,2006];(2001,2006];           ;45-54;1;2; ;(1986,1991]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;45-54;1;1;2;(1986,1991]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;via Bellezza Giovanni, 11                                ;12;0;0;4;9,19582;45,44856
1288;101546;16;15;146;1;4;1;   ;12;4;1;4;2;4;1;1;16;01;  ;06;  ;01;  ;2013       ;2008       ;           ;18-29;1;2;2;(2006,2011]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;65+  ;2;1;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;piazzale Accursio Francesco incrocio viale Certosa       ;13;0;0;4;9,146876599999999;45,4920188
